date,open,high,low,close
3/16/1981,0.413,0.4173,0.413,0.413
3/17/1981,0.433,0.4375,0.433,0.433
3/18/1981,0.4598,0.4643,0.4598,0.4598
3/19/1981,0.4577,0.4577,0.4554,0.4554
3/20/1981,0.4598,0.4643,0.4598,0.4598
3/23/1981,0.4777,0.4821,0.4777,0.4777
3/24/1981,0.4777,0.4777,0.4755,0.4755
3/25/1981,0.4709,0.4709,0.4666,0.4666
3/26/1981,0.4598,0.4598,0.4577,0.4577
3/27/1981,0.4443,0.4443,0.442,0.442
3/30/1981,0.442,0.4464,0.442,0.442
3/31/1981,0.442,0.442,0.4375,0.4375
4/1/1981,0.4354,0.4354,0.433,0.433
4/2/1981,0.4709,0.4732,0.4709,0.4709
4/3/1981,0.4732,0.4755,0.4732,0.4732
4/6/1981,0.4666,0.4666,0.4643,0.4643
4/7/1981,0.462,0.462,0.4598,0.4598
4/8/1981,0.4821,0.4866,0.4821,0.4821
4/9/1981,0.4911,0.4932,0.4911,0.4911
4/10/1981,0.4979,0.5,0.4979,0.4979
4/13/1981,0.4979,0.5,0.4979,0.4979
4/14/1981,0.4979,0.5,0.4979,0.4979
4/15/1981,0.4755,0.4755,0.4732,0.4732
4/16/1981,0.4486,0.4486,0.4464,0.4464
4/20/1981,0.4598,0.462,0.4598,0.4598
4/21/1981,0.4911,0.4932,0.4911,0.4911
4/22/1981,0.5089,0.5111,0.5089,0.5089
4/23/1981,0.5223,0.5245,0.5223,0.5223
4/24/1981,0.5223,0.5223,0.5179,0.5179
4/27/1981,0.5155,0.5155,0.5134,0.5134
4/28/1981,0.5068,0.5068,0.5045,0.5045
4/29/1981,0.5,0.5,0.4979,0.4979
4/30/1981,0.5068,0.5111,0.5068,0.5068
5/1/1981,0.5068,0.5111,0.5068,0.5068
5/4/1981,0.5068,0.5068,0.5045,0.5045
5/5/1981,0.5045,0.5045,0.5021,0.5021
5/6/1981,0.4911,0.4911,0.4889,0.4889
5/7/1981,0.4955,0.4979,0.4955,0.4955
5/8/1981,0.5,0.5021,0.5,0.5
5/11/1981,0.4911,0.4911,0.4889,0.4889
5/12/1981,0.4889,0.4955,0.4889,0.4889
5/13/1981,0.4889,0.4932,0.4866,0.4866
5/14/1981,0.4845,0.4845,0.4798,0.4798
5/15/1981,0.4911,0.4979,0.4911,0.4911
5/18/1981,0.5,0.5045,0.5,0.5
5/19/1981,0.4932,0.4932,0.4911,0.4911
5/20/1981,0.5068,0.5111,0.5068,0.5068
5/21/1981,0.5357,0.538,0.5357,0.5357
5/22/1981,0.5604,0.5646,0.5604,0.5604
5/26/1981,0.5604,0.5604,0.558,0.558
5/27/1981,0.5893,0.5916,0.5893,0.5893
5/28/1981,0.5893,0.5916,0.5893,0.5893
5/29/1981,0.5916,0.5938,0.5916,0.5916
6/1/1981,0.5916,0.5938,0.5916,0.5916
6/2/1981,0.5646,0.5646,0.5625,0.5625
6/3/1981,0.5625,0.567,0.5625,0.5625
6/4/1981,0.5736,0.5759,0.5736,0.5736
6/5/1981,0.567,0.567,0.5646,0.5646
6/8/1981,0.547,0.547,0.5446,0.5446
6/9/1981,0.5557,0.558,0.5557,0.5557
6/10/1981,0.5625,0.5693,0.5625,0.5625
6/11/1981,0.587,0.5893,0.587,0.587
6/12/1981,0.5827,0.5827,0.5804,0.5804
6/15/1981,0.5804,0.5804,0.578,0.578
6/16/1981,0.5693,0.5693,0.567,0.567
6/17/1981,0.5604,0.5604,0.558,0.558
6/18/1981,0.558,0.5604,0.5557,0.5557
6/19/1981,0.5423,0.5423,0.5402,0.5402
6/22/1981,0.5223,0.5223,0.5202,0.5202
6/23/1981,0.5291,0.5334,0.5291,0.5291
6/24/1981,0.5202,0.5202,0.5155,0.5155
6/25/1981,0.5268,0.5291,0.5268,0.5268
6/26/1981,0.5245,0.5245,0.5202,0.5202
6/29/1981,0.5068,0.5068,0.5021,0.5021
6/30/1981,0.4666,0.4666,0.4643,0.4643
7/1/1981,0.462,0.462,0.4598,0.4598
7/2/1981,0.4598,0.462,0.4598,0.4598
7/6/1981,0.4486,0.4486,0.4443,0.4443
7/7/1981,0.4486,0.453,0.4486,0.4486
7/8/1981,0.4666,0.4688,0.4666,0.4666
7/9/1981,0.433,0.433,0.4307,0.4307
7/10/1981,0.3995,0.3995,0.3973,0.3973
7/13/1981,0.4063,0.4084,0.4063,0.4063
7/14/1981,0.4241,0.4286,0.4241,0.4241
7/15/1981,0.4354,0.4375,0.4354,0.4354
7/16/1981,0.4464,0.4509,0.4464,0.4464
7/17/1981,0.462,0.4643,0.462,0.462
7/20/1981,0.433,0.433,0.4307,0.4307
7/21/1981,0.4307,0.4307,0.4286,0.4286
7/22/1981,0.4084,0.4084,0.4041,0.4041
7/23/1981,0.4152,0.4173,0.4152,0.4152
7/24/1981,0.4286,0.4307,0.4286,0.4286
7/27/1981,0.4464,0.4486,0.4464,0.4464
7/28/1981,0.433,0.433,0.4307,0.4307
7/29/1981,0.4264,0.4264,0.4241,0.4241
7/30/1981,0.4396,0.4443,0.4396,0.4396
7/31/1981,0.4464,0.4486,0.4464,0.4464
8/3/1981,0.4464,0.4464,0.442,0.442
8/4/1981,0.4486,0.4509,0.4486,0.4486
8/5/1981,0.462,0.4643,0.462,0.462
8/6/1981,0.453,0.453,0.4509,0.4509
8/7/1981,0.4509,0.453,0.4509,0.4509
8/11/1981,0.442,0.442,0.4375,0.4375
8/12/1981,0.4307,0.4307,0.4286,0.4286
8/13/1981,0.4173,0.4173,0.4152,0.4152
8/14/1981,0.413,0.413,0.4084,0.4084
8/17/1981,0.3995,0.3995,0.3952,0.3952
8/18/1981,0.3905,0.3905,0.3861,0.3861
8/19/1981,0.3861,0.3861,0.3818,0.3818
8/20/1981,0.3861,0.3884,0.3861,0.3861
8/21/1981,0.3639,0.3639,0.3595,0.3595
8/24/1981,0.3393,0.3393,0.337,0.337
8/25/1981,0.3459,0.3482,0.3459,0.3459
8/26/1981,0.3416,0.3416,0.3393,0.3393
8/27/1981,0.3416,0.3438,0.3416,0.3416
8/28/1981,0.3595,0.3616,0.3595,0.3595
8/31/1981,0.3595,0.3616,0.3595,0.3595
9/1/1981,0.3818,0.3839,0.3818,0.3818
9/2/1981,0.3884,0.3905,0.3884,0.3884
9/3/1981,0.3729,0.3729,0.3682,0.3682
9/4/1981,0.3661,0.3661,0.3639,0.3639
9/8/1981,0.3548,0.3548,0.3527,0.3527
9/9/1981,0.3527,0.3548,0.3527,0.3527
9/10/1981,0.3548,0.3571,0.3548,0.3548
9/11/1981,0.3527,0.3527,0.3505,0.3505
9/14/1981,0.3416,0.3416,0.3393,0.3393
9/15/1981,0.3327,0.3327,0.3304,0.3304
9/16/1981,0.3259,0.3259,0.3236,0.3236
9/17/1981,0.317,0.317,0.3146,0.3146
9/18/1981,0.317,0.3193,0.317,0.317
9/21/1981,0.3193,0.3214,0.3193,0.3193
9/22/1981,0.3036,0.3036,0.3014,0.3014
9/23/1981,0.2991,0.2991,0.2946,0.2946
9/24/1981,0.2946,0.2946,0.2923,0.2923
9/25/1981,0.2589,0.2589,0.2545,0.2545
9/28/1981,0.2568,0.2589,0.2568,0.2568
9/29/1981,0.2702,0.2723,0.2702,0.2702
9/30/1981,0.2723,0.2745,0.2723,0.2723
10/1/1981,0.2723,0.2745,0.2723,0.2723
10/2/1981,0.2946,0.297,0.2946,0.2946
10/5/1981,0.3036,0.308,0.3036,0.3036
10/6/1981,0.3036,0.3036,0.3014,0.3014
10/7/1981,0.3193,0.3236,0.3193,0.3193
10/8/1981,0.3304,0.3327,0.3304,0.3304
10/9/1981,0.3327,0.337,0.3327,0.3327
10/12/1981,0.3438,0.3459,0.3438,0.3438
10/13/1981,0.3438,0.3482,0.3438,0.3438
10/14/1981,0.3259,0.3259,0.3236,0.3236
10/15/1981,0.3304,0.3327,0.3304,0.3304
10/16/1981,0.328,0.328,0.3259,0.3259
10/19/1981,0.3327,0.3348,0.3327,0.3327
10/20/1981,0.3505,0.3527,0.3505,0.3505
10/21/1981,0.3505,0.3527,0.3505,0.3505
10/22/1981,0.3505,0.3505,0.3482,0.3482
10/23/1981,0.3416,0.3416,0.3393,0.3393
10/26/1981,0.3393,0.3416,0.3393,0.3393
10/27/1981,0.3459,0.3505,0.3459,0.3459
10/28/1981,0.3571,0.3595,0.3571,0.3571
10/29/1981,0.3548,0.3548,0.3527,0.3527
10/30/1981,0.3571,0.3595,0.3571,0.3571
11/2/1981,0.3571,0.3595,0.3571,0.3571
11/3/1981,0.3548,0.3548,0.3527,0.3527
11/4/1981,0.3459,0.3459,0.3438,0.3438
11/5/1981,0.3214,0.3214,0.3193,0.3193
11/6/1981,0.3214,0.3236,0.3214,0.3214
11/9/1981,0.3259,0.328,0.3259,0.3259
11/10/1981,0.328,0.3304,0.328,0.328
11/11/1981,0.337,0.3393,0.337,0.337
11/12/1981,0.3482,0.3505,0.3482,0.3482
11/13/1981,0.3259,0.3259,0.3236,0.3236
11/16/1981,0.3214,0.3214,0.3193,0.3193
11/17/1981,0.3259,0.328,0.3259,0.3259
11/18/1981,0.337,0.3393,0.337,0.337
11/19/1981,0.337,0.3393,0.337,0.337
11/20/1981,0.3393,0.3416,0.3393,0.3393
11/23/1981,0.328,0.328,0.3236,0.3236
11/24/1981,0.3236,0.3236,0.3214,0.3214
11/25/1981,0.328,0.3304,0.328,0.328
11/27/1981,0.337,0.3393,0.337,0.337
11/30/1981,0.3348,0.3348,0.3327,0.3327
12/1/1981,0.3327,0.3348,0.3327,0.3327
12/2/1981,0.3348,0.337,0.3348,0.3348
12/3/1981,0.3327,0.3327,0.3304,0.3304
12/4/1981,0.3393,0.3416,0.3393,0.3393
12/7/1981,0.3416,0.3438,0.3416,0.3416
12/8/1981,0.3393,0.3393,0.3348,0.3348
12/9/1981,0.337,0.3393,0.337,0.337
12/10/1981,0.337,0.3393,0.337,0.337
12/11/1981,0.337,0.3393,0.3348,0.3348
12/14/1981,0.328,0.328,0.3236,0.3236
12/15/1981,0.3327,0.3348,0.3327,0.3327
12/16/1981,0.3482,0.3505,0.3482,0.3482
12/17/1981,0.3771,0.3795,0.3771,0.3771
12/18/1981,0.4084,0.4107,0.4084,0.4084
12/21/1981,0.3929,0.3929,0.3905,0.3905
12/22/1981,0.3973,0.3995,0.3973,0.3973
12/23/1981,0.3905,0.3905,0.3884,0.3884
12/24/1981,0.3905,0.3929,0.3905,0.3905
12/28/1981,0.3771,0.3771,0.3729,0.3729
12/29/1981,0.3795,0.3839,0.3795,0.3795
12/30/1981,0.3952,0.3973,0.3952,0.3952
12/31/1981,0.3952,0.3973,0.3952,0.3952
1/4/1982,0.3952,0.3952,0.3929,0.3929
1/5/1982,0.3771,0.3771,0.3729,0.3729
1/6/1982,0.3705,0.3705,0.3682,0.3682
1/7/1982,0.3438,0.3438,0.3393,0.3393
1/8/1982,0.3548,0.3571,0.3548,0.3548
1/11/1982,0.3348,0.3348,0.3327,0.3327
1/12/1982,0.3236,0.3236,0.3214,0.3214
1/13/1982,0.3214,0.3214,0.3193,0.3193
1/14/1982,0.3348,0.337,0.3348,0.3348
1/15/1982,0.3571,0.3616,0.3571,0.3571
1/18/1982,0.3639,0.3682,0.3639,0.3639
1/19/1982,0.3595,0.3595,0.3548,0.3548
1/20/1982,0.3616,0.3639,0.3616,0.3616
1/21/1982,0.3682,0.3705,0.3682,0.3682
1/22/1982,0.3705,0.3729,0.3705,0.3705
1/25/1982,0.3616,0.3616,0.3595,0.3595
1/26/1982,0.3505,0.3505,0.3459,0.3459
1/27/1982,0.3482,0.3527,0.3482,0.3482
1/28/1982,0.3595,0.3616,0.3595,0.3595
1/29/1982,0.3639,0.3661,0.3639,0.3639
2/1/1982,0.3639,0.3639,0.3595,0.3595
2/2/1982,0.3616,0.3661,0.3616,0.3616
2/3/1982,0.3616,0.3639,0.3616,0.3616
2/4/1982,0.3548,0.3548,0.3527,0.3527
2/5/1982,0.3527,0.3548,0.3527,0.3527
2/8/1982,0.3327,0.3327,0.3304,0.3304
2/9/1982,0.3304,0.3327,0.3304,0.3304
2/10/1982,0.3348,0.337,0.3348,0.3348
2/11/1982,0.3327,0.3327,0.3304,0.3304
2/12/1982,0.3348,0.337,0.3348,0.3348
2/16/1982,0.3304,0.3304,0.328,0.328
2/17/1982,0.3327,0.3348,0.3327,0.3327
2/18/1982,0.337,0.3393,0.337,0.337
2/19/1982,0.337,0.337,0.3348,0.3348
2/22/1982,0.3327,0.3327,0.3304,0.3304
2/23/1982,0.328,0.328,0.3259,0.3259
2/24/1982,0.328,0.3304,0.328,0.328
2/25/1982,0.328,0.328,0.3259,0.3259
2/26/1982,0.3259,0.328,0.3259,0.3259
3/1/1982,0.328,0.3304,0.328,0.328
3/2/1982,0.328,0.3304,0.328,0.328
3/3/1982,0.328,0.3304,0.328,0.328
3/4/1982,0.3236,0.3236,0.3214,0.3214
3/5/1982,0.2991,0.2991,0.297,0.297
3/8/1982,0.2946,0.2946,0.2923,0.2923
3/9/1982,0.2946,0.297,0.2946,0.2946
3/10/1982,0.2923,0.2923,0.2902,0.2902
3/11/1982,0.2902,0.2946,0.2902,0.2902
3/12/1982,0.2745,0.2745,0.2723,0.2723
3/15/1982,0.2723,0.2723,0.2702,0.2702
3/16/1982,0.2679,0.2679,0.2655,0.2655
3/17/1982,0.2545,0.2545,0.2521,0.2521
3/18/1982,0.2723,0.2745,0.2723,0.2723
3/19/1982,0.297,0.2991,0.297,0.297
3/22/1982,0.3193,0.3214,0.3193,0.3193
3/23/1982,0.317,0.317,0.3146,0.3146
3/24/1982,0.2991,0.2991,0.297,0.297
3/25/1982,0.297,0.297,0.2946,0.2946
3/26/1982,0.2923,0.2923,0.2902,0.2902
3/29/1982,0.297,0.2991,0.297,0.297
3/30/1982,0.3014,0.3036,0.3014,0.3014
3/31/1982,0.3014,0.3036,0.3014,0.3014
4/1/1982,0.317,0.3193,0.317,0.317
4/2/1982,0.317,0.3193,0.317,0.317
4/5/1982,0.317,0.3193,0.317,0.317
4/6/1982,0.317,0.317,0.3146,0.3146
4/7/1982,0.3125,0.3125,0.3104,0.3104
4/8/1982,0.3125,0.3146,0.3125,0.3125
4/12/1982,0.3125,0.3146,0.3104,0.3104
4/13/1982,0.288,0.288,0.2857,0.2857
4/14/1982,0.288,0.2902,0.288,0.288
4/15/1982,0.2923,0.2946,0.2923,0.2923
4/16/1982,0.3014,0.3036,0.3014,0.3014
4/19/1982,0.2991,0.2991,0.2946,0.2946
4/20/1982,0.2834,0.2834,0.2813,0.2813
4/21/1982,0.2813,0.2813,0.2791,0.2791
4/22/1982,0.2768,0.2768,0.2745,0.2745
4/23/1982,0.2745,0.2768,0.2745,0.2745
4/26/1982,0.2813,0.2834,0.2813,0.2813
4/27/1982,0.2745,0.2745,0.2723,0.2723
4/28/1982,0.2634,0.2634,0.2611,0.2611
4/29/1982,0.2611,0.2634,0.2611,0.2611
4/30/1982,0.2634,0.2655,0.2634,0.2634
5/3/1982,0.2723,0.2745,0.2723,0.2723
5/4/1982,0.2813,0.2834,0.2813,0.2813
5/5/1982,0.2813,0.2813,0.2768,0.2768
5/6/1982,0.2857,0.288,0.2857,0.2857
5/7/1982,0.2902,0.2923,0.2902,0.2902
5/10/1982,0.288,0.288,0.2857,0.2857
5/11/1982,0.2791,0.2791,0.2768,0.2768
5/12/1982,0.2723,0.2723,0.2702,0.2702
5/13/1982,0.2723,0.2745,0.2723,0.2723
5/14/1982,0.2655,0.2655,0.2611,0.2611
5/17/1982,0.2589,0.2589,0.2568,0.2568
5/18/1982,0.2545,0.2545,0.2521,0.2521
5/19/1982,0.2521,0.2521,0.25,0.25
5/20/1982,0.2521,0.2545,0.2521,0.2521
5/21/1982,0.2545,0.2568,0.2545,0.2545
5/24/1982,0.2568,0.2589,0.2568,0.2568
5/25/1982,0.2568,0.2589,0.2568,0.2568
5/26/1982,0.2568,0.2568,0.2545,0.2545
5/27/1982,0.2521,0.2521,0.25,0.25
5/28/1982,0.25,0.2521,0.25,0.25
6/1/1982,0.2479,0.2479,0.2455,0.2455
6/2/1982,0.25,0.2521,0.25,0.25
6/3/1982,0.2455,0.2455,0.2411,0.2411
6/4/1982,0.2366,0.2366,0.2345,0.2345
6/7/1982,0.2345,0.2366,0.2345,0.2345
6/8/1982,0.2345,0.2345,0.2321,0.2321
6/9/1982,0.2298,0.2298,0.2277,0.2277
6/10/1982,0.2298,0.2321,0.2298,0.2298
6/11/1982,0.2389,0.2411,0.2389,0.2389
6/14/1982,0.2389,0.2411,0.2389,0.2389
6/15/1982,0.2389,0.2411,0.2389,0.2389
6/16/1982,0.2389,0.2411,0.2389,0.2389
6/17/1982,0.2366,0.2366,0.2345,0.2345
6/18/1982,0.2345,0.2345,0.2298,0.2298
6/21/1982,0.2298,0.2321,0.2298,0.2298
6/22/1982,0.2389,0.2432,0.2389,0.2389
6/23/1982,0.2455,0.25,0.2455,0.2455
6/24/1982,0.2455,0.2479,0.2455,0.2455
6/25/1982,0.2389,0.2389,0.2366,0.2366
6/28/1982,0.2366,0.2366,0.2345,0.2345
6/29/1982,0.2298,0.2298,0.2277,0.2277
6/30/1982,0.2277,0.2298,0.2277,0.2277
7/1/1982,0.2277,0.2277,0.2255,0.2255
7/2/1982,0.2166,0.2166,0.2143,0.2143
7/6/1982,0.2077,0.2077,0.2054,0.2054
7/7/1982,0.2054,0.2077,0.2054,0.2054
7/8/1982,0.1986,0.1986,0.1964,0.1964
7/9/1982,0.203,0.2054,0.203,0.203
7/12/1982,0.2077,0.2098,0.2077,0.2077
7/13/1982,0.2209,0.2232,0.2209,0.2209
7/14/1982,0.2232,0.2277,0.2232,0.2232
7/15/1982,0.2277,0.2298,0.2277,0.2277
7/16/1982,0.2366,0.2389,0.2366,0.2366
7/19/1982,0.2389,0.2411,0.2389,0.2389
7/20/1982,0.2545,0.2568,0.2545,0.2545
7/21/1982,0.2545,0.2568,0.2545,0.2545
7/22/1982,0.2568,0.2589,0.2568,0.2568
7/23/1982,0.2545,0.2545,0.2521,0.2521
7/26/1982,0.2432,0.2432,0.2411,0.2411
7/27/1982,0.2411,0.2432,0.2411,0.2411
7/28/1982,0.2321,0.2321,0.2298,0.2298
7/29/1982,0.2389,0.2411,0.2389,0.2389
7/30/1982,0.2411,0.2432,0.2411,0.2411
8/2/1982,0.2479,0.25,0.2479,0.2479
8/3/1982,0.2345,0.2345,0.2321,0.2321
8/4/1982,0.2321,0.2321,0.2298,0.2298
8/5/1982,0.2232,0.2232,0.2209,0.2209
8/6/1982,0.2209,0.2209,0.2188,0.2188
8/9/1982,0.2209,0.2232,0.2209,0.2209
8/10/1982,0.2345,0.2366,0.2345,0.2345
8/11/1982,0.2366,0.2389,0.2366,0.2366
8/12/1982,0.2366,0.2366,0.2345,0.2345
8/13/1982,0.2345,0.2366,0.2345,0.2345
8/16/1982,0.2389,0.2411,0.2389,0.2389
8/17/1982,0.2545,0.2589,0.2545,0.2545
8/18/1982,0.2545,0.2568,0.2545,0.2545
8/19/1982,0.2568,0.2589,0.2568,0.2568
8/20/1982,0.2634,0.2655,0.2634,0.2634
8/23/1982,0.2745,0.2768,0.2745,0.2745
8/24/1982,0.288,0.2902,0.288,0.288
8/25/1982,0.308,0.3104,0.308,0.308
8/26/1982,0.317,0.3193,0.317,0.317
8/27/1982,0.3036,0.3036,0.3014,0.3014
8/30/1982,0.3057,0.308,0.3057,0.3057
8/31/1982,0.3214,0.3236,0.3214,0.3214
9/1/1982,0.3146,0.3146,0.3125,0.3125
9/2/1982,0.3259,0.328,0.3259,0.3259
9/3/1982,0.328,0.3304,0.328,0.328
9/7/1982,0.3125,0.3125,0.3104,0.3104
9/8/1982,0.3214,0.3236,0.3214,0.3214
9/9/1982,0.317,0.317,0.3146,0.3146
9/10/1982,0.3236,0.3259,0.3236,0.3236
9/13/1982,0.3259,0.328,0.3259,0.3259
9/14/1982,0.337,0.3393,0.337,0.337
9/15/1982,0.337,0.337,0.3348,0.3348
9/16/1982,0.328,0.328,0.3236,0.3236
9/17/1982,0.3193,0.3193,0.317,0.317
9/20/1982,0.3193,0.3214,0.3193,0.3193
9/21/1982,0.3259,0.328,0.3259,0.3259
9/22/1982,0.3348,0.337,0.3348,0.3348
9/23/1982,0.3348,0.337,0.3348,0.3348
9/24/1982,0.3259,0.3259,0.3236,0.3236
9/27/1982,0.3236,0.328,0.3236,0.3236
9/28/1982,0.328,0.3327,0.328,0.328
9/29/1982,0.328,0.3304,0.328,0.328
9/30/1982,0.328,0.328,0.3259,0.3259
10/1/1982,0.3304,0.3348,0.3304,0.3304
10/4/1982,0.3304,0.337,0.3214,0.3348
10/5/1982,0.3348,0.3438,0.3348,0.337
10/6/1982,0.337,0.3616,0.337,0.3616
10/7/1982,0.3639,0.3929,0.3639,0.3905
10/8/1982,0.3905,0.422,0.3884,0.4196
10/11/1982,0.4196,0.442,0.4196,0.4286
10/12/1982,0.4286,0.4354,0.4107,0.4152
10/13/1982,0.4152,0.433,0.4107,0.4196
10/14/1982,0.4196,0.4264,0.413,0.422
10/15/1982,0.4196,0.4196,0.4041,0.4107
10/18/1982,0.4107,0.422,0.4107,0.4196
10/19/1982,0.4196,0.433,0.4196,0.4286
10/20/1982,0.4286,0.4577,0.4264,0.453
10/21/1982,0.453,0.4777,0.4464,0.4643
10/22/1982,0.4643,0.4777,0.462,0.462
10/25/1982,0.462,0.4643,0.433,0.4354
10/26/1982,0.4354,0.4396,0.4152,0.4375
10/27/1982,0.4375,0.4509,0.4375,0.4486
10/28/1982,0.4486,0.453,0.442,0.4486
10/29/1982,0.4486,0.453,0.442,0.453
11/1/1982,0.453,0.4821,0.4486,0.4777
11/2/1982,0.4821,0.5268,0.4821,0.5111
11/3/1982,0.5111,0.5491,0.5111,0.5491
11/4/1982,0.5491,0.5693,0.5446,0.5536
11/5/1982,0.5491,0.5491,0.5291,0.538
11/8/1982,0.538,0.5423,0.5134,0.5155
11/9/1982,0.5155,0.538,0.5134,0.5334
11/10/1982,0.5357,0.5625,0.5357,0.5536
11/11/1982,0.5536,0.5893,0.5446,0.5893
11/12/1982,0.5893,0.6071,0.578,0.578
11/15/1982,0.578,0.5848,0.558,0.5646
11/16/1982,0.5646,0.567,0.5334,0.5357
11/17/1982,0.5357,0.5625,0.5357,0.5604
11/18/1982,0.5604,0.5693,0.558,0.5604
11/19/1982,0.5604,0.5646,0.5491,0.5514
11/22/1982,0.5514,0.5514,0.5021,0.5021
11/23/1982,0.5089,0.5313,0.5089,0.5155
11/24/1982,0.5155,0.5446,0.5134,0.5268
11/26/1982,0.5268,0.5334,0.5068,0.5179
11/29/1982,0.5179,0.5245,0.5,0.5155
11/30/1982,0.5155,0.5714,0.5134,0.5693
12/1/1982,0.5693,0.6027,0.5693,0.5804
12/2/1982,0.5804,0.5893,0.5714,0.5804
12/3/1982,0.5736,0.5736,0.5604,0.567
12/6/1982,0.567,0.6027,0.5625,0.5982
12/7/1982,0.5982,0.6182,0.5848,0.6048
12/8/1982,0.6048,0.6229,0.5893,0.5916
12/9/1982,0.5827,0.5827,0.5536,0.5625
12/10/1982,0.5536,0.5536,0.5155,0.5223
12/13/1982,0.5179,0.5179,0.5111,0.5111
12/14/1982,0.5111,0.5423,0.5,0.5068
12/15/1982,0.5068,0.5089,0.4932,0.5045
12/16/1982,0.5045,0.5223,0.5,0.5134
12/17/1982,0.5134,0.5423,0.5111,0.538
12/20/1982,0.538,0.5402,0.5313,0.5357
12/21/1982,0.5357,0.5402,0.5268,0.5402
12/22/1982,0.5423,0.5557,0.5423,0.5557
12/23/1982,0.5557,0.5714,0.5514,0.5714
12/27/1982,0.5714,0.587,0.567,0.5848
12/28/1982,0.5848,0.6027,0.5736,0.5804
12/29/1982,0.5804,0.5827,0.5536,0.5604
12/30/1982,0.5604,0.567,0.5291,0.5357
12/31/1982,0.5357,0.5423,0.5334,0.5334
1/3/1983,0.5334,0.5402,0.5045,0.5089
1/4/1983,0.5089,0.5402,0.5,0.538
1/5/1983,0.538,0.5446,0.5291,0.5402
1/6/1983,0.5402,0.5423,0.5179,0.5202
1/7/1983,0.5202,0.5268,0.4911,0.4911
1/10/1983,0.4911,0.5179,0.4866,0.5134
1/11/1983,0.5134,0.5268,0.5134,0.5202
1/12/1983,0.5268,0.5625,0.5268,0.5491
1/13/1983,0.5491,0.5536,0.5402,0.5491
1/14/1983,0.5514,0.5893,0.5514,0.5893
1/17/1983,0.5893,0.6182,0.5848,0.6095
1/18/1983,0.6095,0.6229,0.5804,0.5959
1/19/1983,0.5959,0.6071,0.5938,0.6005
1/20/1983,0.6005,0.6673,0.6005,0.6673
1/21/1983,0.6673,0.6964,0.6607,0.6673
1/24/1983,0.6673,0.6673,0.6182,0.6295
1/25/1983,0.6295,0.6696,0.625,0.6541
1/26/1983,0.6607,0.6875,0.6607,0.6807
1/27/1983,0.6807,0.7321,0.6786,0.7277
1/28/1983,0.7277,0.75,0.7232,0.7321
1/31/1983,0.7321,0.7432,0.7166,0.7298
2/1/1983,0.7298,0.7455,0.7188,0.7455
2/2/1983,0.7455,0.7813,0.7345,0.7655
2/3/1983,0.7655,0.7991,0.7589,0.797
2/4/1983,0.797,0.8104,0.7834,0.7857
2/7/1983,0.7857,0.797,0.7411,0.7545
2/8/1983,0.7545,0.7655,0.7389,0.7479
2/9/1983,0.7479,0.7589,0.7277,0.7545
2/10/1983,0.7545,0.808,0.7545,0.8036
2/11/1983,0.8104,0.8438,0.8104,0.8304
2/14/1983,0.8304,0.8304,0.8057,0.8259
2/15/1983,0.8259,0.8327,0.8014,0.8104
2/16/1983,0.8104,0.8104,0.7902,0.7946
2/17/1983,0.7946,0.7946,0.7611,0.7857
2/18/1983,0.7857,0.8193,0.7768,0.8104
2/22/1983,0.8146,0.8527,0.8146,0.8304
2/23/1983,0.8304,0.8416,0.8236,0.837
2/24/1983,0.8438,0.8639,0.8438,0.8595
2/25/1983,0.8595,0.8682,0.8304,0.8348
2/28/1983,0.8348,0.837,0.8125,0.8146
3/1/1983,0.8146,0.8327,0.8125,0.828
3/2/1983,0.828,0.8393,0.8259,0.8348
3/3/1983,0.8348,0.8438,0.8057,0.808
3/4/1983,0.808,0.8104,0.7723,0.797
3/7/1983,0.797,0.7991,0.7589,0.7813
3/8/1983,0.7768,0.7768,0.7455,0.7568
3/9/1983,0.7568,0.7791,0.7432,0.7791
3/10/1983,0.7791,0.788,0.7611,0.7679
3/11/1983,0.7679,0.7813,0.7389,0.7568
3/14/1983,0.7545,0.7545,0.7209,0.7389
3/15/1983,0.7389,0.75,0.7166,0.75
3/16/1983,0.75,0.7768,0.7455,0.75
3/17/1983,0.75,0.7568,0.7479,0.7568
3/18/1983,0.7568,0.7768,0.7545,0.7679
3/21/1983,0.7679,0.788,0.7634,0.7857
3/22/1983,0.7857,0.8057,0.7857,0.7946
3/23/1983,0.7946,0.797,0.7545,0.7568
3/24/1983,0.7568,0.7791,0.7545,0.7702
3/25/1983,0.7702,0.7834,0.7679,0.7702
3/28/1983,0.7679,0.7679,0.7455,0.7589
3/29/1983,0.7611,0.788,0.7611,0.7813
3/30/1983,0.7813,0.7923,0.7813,0.7902
3/31/1983,0.7902,0.7946,0.7545,0.7545
4/4/1983,0.7545,0.7545,0.7166,0.7345
4/5/1983,0.7345,0.75,0.7209,0.7209
4/6/1983,0.7209,0.7232,0.7054,0.7143
4/7/1983,0.7143,0.7188,0.703,0.7077
4/8/1983,0.7077,0.712,0.6896,0.703
4/11/1983,0.703,0.7479,0.692,0.7432
4/12/1983,0.7432,0.7611,0.7432,0.7589
4/13/1983,0.7589,0.788,0.7589,0.7857
4/14/1983,0.7857,0.8057,0.7791,0.8036
4/15/1983,0.8036,0.8236,0.8036,0.817
4/18/1983,0.8214,0.8548,0.8214,0.8393
